id,wine_id,eye,eye_score,nose,nose_score,mouth,mouth_score,finish,finish_score,opinion,opinion_score,total_score
928,535a60397dd3dc0200004f73,,0,,0,,0,,0,,0,0
929,535a5fcc7dd3dc020000361c,,0,,0,,0,,0,,0,0
930,535a5fce7dd3dc0200003842,,0,,0,,0,,0,,0,0
931,535a5fe17dd3dc02000039d7,,0,,0,,0,,0,,0,0
932,535a5fe17dd3dc0200003b04,,0,,0,,0,,0,,0,0
933,535a5fe37dd3dc0200003c0c,,0,,0,,0,,0,,0,0
934,535a5fe47dd3dc0200003db6,,0,,0,,0,,0,,0,0
935,535a5ff57dd3dc02000040c5,,0,,0,,0,,0,,0,0
936,535a5ff57dd3dc0200004255,,0,,0,,0,,0,,0,0
937,57e1e5af849a2ecd5465b57f,,10,"Orange Blossom, Banana, Apricot, White Flowers, Green Bean aromas",20,"Orange Blossom, Banana, Apricot, White Flowers, Green Bean flavours",21,,10,,7,68
938,535a5ff67dd3dc0200004379,,0,,0,,0,,0,,0,0
939,535a60d87dd3dc0200005a09,,0,,0,,0,,0,,0,0
940,535a60f67dd3dc0200005c54,,0,,0,,0,,0,,0,0
941,535a626d7dd3dc0200006c9d,,0,,0,,0,,0,,0,0
942,535a62737dd3dc0200006d0c,,0,,0,,0,,0,,0,0
943,535a62c67dd3dc02000075c2,,0,,0,,0,,0,,0,0
944,535a5f9c7dd3dc02000029a2,,0,,0,,0,,0,,0,0
945,535a5fb47dd3dc020000301f,,0,,0,,0,,0,,0,0
946,535a5fb97dd3dc0200003303,,0,,0,,0,,0,,0,0
947,535a5f8c7dd3dc0200001ee2,,0,,0,,0,,0,,0,0
948,535a5f8d7dd3dc02000020b3,,0,,0,,0,,0,,0,0
949,535a5f8e7dd3dc0200002357,,0,,0,,0,,0,,0,0
950,535a6b7c7dd3dc0200009679,,0,,0,,0,,0,,0,0
951,535a6cf27dd3dc0200009c65,,0,,0,,0,,0,,0,0
952,537b7c9b28fb620200000003,"Clear rim, Clear depth",15,"Strawberry, Raspberry aromas",25,"Strawberry, Raspberry flavours",27,"Medium duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,88
953,53b9baa782410b0200000005,"Clear rim, Clear depth",12,"Melon, Grapefruit, White Flowers, Peach, Orange Blossom aromas",20,"Melon, Grapefruit, White Flowers, Peach, Orange Blossom flavours, Fresh sweetness, Fresh acidity, Mild alcohol",22,"Medium duration, Good quality, Early peaktime",10,"Subtle complexity, Pleasant interest, Typical typicity, Harmonious balance",7,71
954,53bf059b0d63ae020000002c,"Translucent rim, Translucent depth",13,"Strawberry, Citrus, Rose aromas",22,"Strawberry, Citrus, Rose flavours, Flat sweetness, Bright acidity",25,"Short duration, Good quality, Early peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,81
955,53c2e896a9771a020000000b,,15,"Floral, Fruity aromas",25,"Floral, Fruity flavours",27,,12,,7,86
956,544c05f43fb4fc0200000006,"Clear rim, Clear depth",11,"Fruity, Strawberry, Berry aromas",22,"Strawberry, Berry, Floral, Fruity flavours, Fresh acidity, Supple tannins, Mild alcohol",24,"Long duration, Good quality, Late peaktime",10,"Subtle complexity, Memorable interest, Expected typicity, Harmonious balance",7,74
957,554250e7eb9157030000099e,,0,,0,,0,,0,,0,0
958,554250e7eb915703000009e6,,0,,0,,0,,0,,0,0
959,54f4b1d87add8d0300000018,"Translucent rim, Translucent depth",15,"Raspberry, Cherry, Strawberry aromas",24,"Raspberry, Cherry, Strawberry flavours, Fresh sweetness",20,"Medium duration, Good quality, Middle peaktime",10,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,76
960,54ff7a019b242d0300000009,,0,,0,,0,,0,,0,0
961,552d5bacfabbcd0300000018,Clear depth,15,"Strawberry, Fruity aromas",26,"Strawberry, Fruity flavours, Fresh acidity, Mild alcohol",27,"Medium duration, Good quality, Middle peaktime",13,"Subtle complexity, Memorable interest, Expected typicity, Harmonious balance",8,89
962,535a6a587dd3dc0200008e33,,0,,0,,0,,0,,0,0
963,535a6a757dd3dc020000909c,,0,,0,,0,,0,,0,0
964,535a6a797dd3dc02000090dc,,0,,0,,0,,0,,0,0
965,535a62fc7dd3dc0200007902,,0,,0,,0,,0,,0,0
966,535a646b7dd3dc0200007c16,,0,,0,,0,,0,,0,0
967,535a66bc7dd3dc020000811d,,0,,0,,0,,0,,0,0
968,535a67cb7dd3dc0200008475,,0,,0,,0,,0,,0,0
969,535a67f37dd3dc0200008678,,0,,0,,0,,0,,0,0
970,535a682d7dd3dc0200008891,,0,,0,,0,,0,,0,0
971,535a682e7dd3dc0200008893,,0,,0,,0,,0,,0,0
972,554250eaeb91570300001286,,0,,0,,0,,0,,0,0
973,554250eaeb915703000012bb,,0,,0,,0,,0,,0,0
974,554250eaeb9157030000141a,,0,,0,,0,,0,,0,0
975,554250eaeb9157030000144b,,0,,0,,0,,0,,0,0
976,554250eaeb91570300001692,,0,,0,,0,,0,,0,0
977,554250eceb915703000017a8,,0,,0,,0,,0,,0,0
978,554250eceb9157030000186e,,0,,0,,0,,0,,0,0
979,554250eceb91570300001988,,0,,0,,0,,0,,0,0
980,554250eceb91570300001a07,,0,,0,,0,,0,,0,0
981,56b3bdf20c6dca0300cd9671,Clear rim,15,"Strawberry, Berry aromas",25,"Strawberry, Earthy, Berry flavours, Flat acidity, Mild alcohol",24,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,83
982,5720f27474f654e102d2762f,,0,,0,,0,,0,,0,0
983,5759fc6469d79f505b915249,"Opaque rim, Clear depth",13,"Orange Blossom, Rose, Honey aromas",20,"Orange Blossom, Earthy, Rose, Honey flavours, Flat sweetness, Flat acidity, Mild alcohol",13,"Short duration, Poor quality, Middle peaktime",9,"Simple complexity, Dull interest, Expected typicity, Harmonious balance",5,60
984,57baa3aae951a07f620d452a,,13,"Jam, Raspberry, Clove, Almond, Forest Floor, Sherry aromas",28,"Toast, Jam, Strawberry, Raspberry, Tea, Almond flavours",28,,13,,10,92
985,581b66edb35c25333439235b,,0,,0,,0,,0,,0,0
986,581b679cb35c25333439235c,,0,,0,,0,,0,,0,0
987,594dd48e7e21975539ffceed,,0,,0,,0,,0,,0,0
988,55ec61f43bcd770300000037,,13,,23,"Spicy, Fruity flavours",23,,13,,8,80
989,55f4792494af6d030000023c,,9,"Fruity, Apple, Strawberry, Caramel, Honey aromas",15,"Fruity, Apple, Strawberry, Microbiological, Butter, Caramel, Honey flavours",24,,10,,5,63
990,569eb7a6e88cc9120a496b8d,,0,,0,,0,,0,,0,0
991,554250f0eb91570300002540,,0,,0,,0,,0,,0,0
992,554250f0eb91570300002646,,0,,0,,0,,0,,0,0
993,55523e3171fe8e0300000012,"Translucent rim, Translucent depth",11,"Fresh, Floral, Fruity, Honey, Citrus, Lemon, Grapefruit aromas",19,"Fresh, Woody, Floral, Fruity, Toast, Honey, Citrus flavours, Fresh sweetness, Fresh acidity, Drying tannins, Mild alcohol",18,"Medium duration, Good quality, Middle peaktime",9,"Simple complexity, Dull interest, Expected typicity, Awkward balance",6,63
994,5563dd7418d759030000000e,,0,,0,,0,,0,,0,0
995,554250eceb91570300001c16,,0,,0,,0,,0,,0,0
996,554250eceb91570300001ca2,,0,,0,,0,,0,,0,0
997,554250eeeb91570300001f46,,0,,0,,0,,0,,0,0
998,554250efeb91570300001f7a,,0,,0,,0,,0,,0,0
999,554250efeb91570300002092,,0,,0,,0,,0,,0,0
1000,535a6ce17dd3dc020000995e,,0,,0,,0,,0,,0,0
1001,54a6e008a09a6e0200000015,,8,,15,,15,,8,,7,53
1002,535a6ce17dd3dc020000995f,,0,,0,,0,,0,,0,0
1003,535a63007dd3dc0200007a40,,0,,0,,0,,0,,0,0
1004,5648af651ef0dc03000000ef,"Translucent rim, Translucent depth",15,"Berry, Spicy aromas",29,"Berry, Spicy flavours, Supple tannins, Mild alcohol",26,"Long duration, Outstanding quality, Middle peaktime",13,"Memorable interest, Expected typicity, Harmonious balance",9,92
1005,535a5ff57dd3dc020000420d,,0,,0,,0,,0,,0,0
1006,5b15ab49edcff42611e5db43,,0,,0,,0,,0,,0,0
1007,535975d8682acc02000074b2,,0,,0,,0,,0,,0,0
1008,5359291e07fff602000000ec,,0,,0,,0,,0,,0,0
1009,566f695f4492ac03002e55e6,"Translucent rim, Translucent depth",15,"Cherry, Berry aromas",26,"Cherry, Berry flavours, Flat acidity, Supple tannins, Mild alcohol",25,"Medium duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,87
1010,5ad77d39128caabb7db028b7,"Opaque rim, Translucent depth",14,"Spicy, Berry, Black Currant, Blackberry aromas",28,"Oak, Spicy, Berry flavours, Assertive sweetness, Fresh acidity, Supple tannins, Warm alcohol",28,"Long duration, Outstanding quality, Middle peaktime",11,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",9,90
1011,554250e5eb915703000001b4,,0,,0,,0,,0,,0,0
1012,535a6a727dd3dc020000905b,,0,,0,,0,,0,,0,0
1013,54efc292ff3a0e0300000009,"Clear rim, Clear depth",15,"Caramel, Honey aromas",28,"Honey, Apple, Citrus flavours, Fresh acidity, Mild alcohol",30,"Long duration, Outstanding quality, Late peaktime",14,"Complex complexity, Memorable interest, Expected typicity, Harmonious balance",9,96
1014,52c359c561db8d0200000009,"Clear rim, Clear depth",13,"Petroleum, Spicy, Butterscotch, Tree, Tropical, Sherry, Vegetal aromas",26,"Petroleum, Spicy, Butterscotch, Tree, Tropical, Sherry, Vegetal flavours",27,"Long duration, Outstanding quality, Late peaktime",13,"Complex complexity, Memorable interest, Typical typicity, Harmonious balance",8,87
1015,543274b02d0e44020000000b,,10,"Fruity, Tropical aromas",25,"Fruity, Tropical flavours",25,,10,,7,77
1016,535a5f827dd3dc0200000f17,,0,,0,,0,,0,,0,0
1017,535a5fcc7dd3dc02000035ca,,0,,0,,0,,0,,0,0
1018,535a61ff7dd3dc02000067de,,0,,0,,0,,0,,0,0
1019,53597584682acc0200006f29,,0,,0,,0,,0,,0,0
1020,5467f75caba01b0200000013,,11,"Oak, Woody aromas",22,"Oak, Woody, Clove flavours",19,"Medium duration, Poor quality, Early peaktime",9,,6,67
1021,554250f1eb9157030000271e,,0,,0,,0,,0,,0,0
1022,5ad77d38128caabb7db026b4,"Clear rim, Clear depth",15,"Apple, Oak aromas",26,"Apple, Oak flavours, Flat acidity, Mild alcohol",26,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Typical typicity, Harmonious balance",9,88
1023,535a6b797dd3dc020000960b,,0,,0,,0,,0,,0,0
1024,535975d9682acc02000074d9,,0,,0,,0,,0,,0,0
1025,535a5f8e7dd3dc02000023e1,,0,,0,,0,,0,,0,0
1026,535a5f867dd3dc0200001506,,0,,0,,0,,0,,0,0
1027,535977bb682acc0200009207,,15,,30,,30,,15,,10,100
1028,535a5f887dd3dc020000185f,,0,,0,,0,,0,,0,0
1029,53597881682acc020000a0cd,,0,,0,,0,,0,,0,0
1030,535a61ff7dd3dc02000067df,,0,,0,,0,,0,,0,0
1031,535a60377dd3dc0200004b00,,0,,0,,0,,0,,0,0
1032,538cc9ea6eb0490200000011,"Translucent rim, Opaque depth",15,"Floral, Spicy, Earthy aromas",27,"Floral, Spicy, Microbiological, Earthy flavours",15,"Short duration, Good quality, Early peaktime",10,"Simple complexity, Dull interest, Expected typicity, Harmonious balance",7,74
1033,581e43d0b35c2533343923fa,,0,,0,,0,,0,,0,0
1034,55b018a36598ad030000006e,Clear depth,15,"Spicy, Cherry aromas",27,"Spicy, Cherry flavours, Flat acidity, Supple tannins, Mild alcohol",26,"Medium duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,89
1035,52397176e3aeee0200000019,,0,,0,,0,,0,,0,0
1036,535a62187dd3dc02000069ce,,0,,0,,0,,0,,0,0
1037,535a5f8c7dd3dc0200001d29,,0,,0,,0,,0,,0,0
1038,535a64777dd3dc0200007c89,,0,,0,,0,,0,,0,0
1039,535a5f807dd3dc0200000ab4,,0,,0,,0,,0,,0,0
1040,559c688c8dceaf030000001b,"Translucent rim, Translucent depth",13,"Fruity, Grapefruit, Citrus, Berry, Vegetal, Fresh, Yeast aromas",26,"Bell Pepper, Grapefruit, Fruity, Tropical, Melon, Fresh, Citrus flavours, Fresh sweetness, Bright acidity, Supple tannins, Mild alcohol",26,"Medium duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,86
1041,554250efeb9157030000200b,,13,,29,,30,,15,,10,97
1042,554250eceb91570300001ba5,,0,,0,,0,,0,,0,0
1043,5359757b682acc0200006bd6,,0,,0,,0,,0,,0,0
1044,535975ba682acc0200007289,,0,,0,,0,,0,,0,0
1045,59f1d44e741ffd1c557a3ddf,"Opaque rim, Opaque depth",15,"Berry, Mint aromas",26,"Oak, Berry flavours, Supple tannins, Mild alcohol",26,"Medium duration, Good quality, Late peaktime",13,"Subtle complexity, Pleasant interest, Typical typicity, Harmonious balance",8,88
1046,535a62587dd3dc0200006bb0,,0,,0,,0,,0,,0,0
1047,535a5fbc7dd3dc02000033d7,,0,,0,,0,,0,,0,0
1048,554250e5eb91570300000491,,0,,0,,0,,0,,0,0
1049,5359757f682acc0200006e28,,0,,0,,0,,0,,0,0
1050,5359746c682acc02000059e2,,0,,0,,0,,0,,0,0
1051,554250efeb91570300002331,,0,,0,,0,,0,,0,0
1052,535a61a07dd3dc020000604e,,0,,0,,0,,0,,0,0
1053,535a5fb17dd3dc0200002cc8,,0,,0,,0,,0,,0,0
1054,545da1868664d70200000002,,10,"Spicy, Earthy aromas",22,"Spicy, Clove, Earthy flavours",15,,12,,7,66
1055,5a7a869043780f1b2595a47b,"Translucent rim, Translucent depth",10,"Oak, Aged, Apple aromas",23,"Oak, Aged, Apple flavours, Flat acidity, Mild alcohol",23,"Short duration, Good quality, Middle peaktime",11,"Expected typicity, Harmonious balance",6,73
1056,535973d8682acc0200001939,,0,,0,,0,,0,,0,0
1057,535a6d007dd3dc0200009d36,,0,,0,,0,,0,,0,0
1058,538cc8376eb049020000000e,"Translucent rim, Opaque depth",15,"Spicy, Woody, Fruity aromas",28,"Spicy, Woody, Earthy, Fruity flavours",27,"Medium duration, Good quality, Middle peaktime",14,,10,94
1059,542437e611c7fa0200000079,"Opaque rim, Opaque depth",15,"Black Currant, Blackberry aromas",27,"Blackberry, Fruity flavours, Flat acidity, Rich tannins",27,"Medium duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,89
1060,535a64a57dd3dc0200007d55,,0,,0,,0,,0,,0,0
1061,535a5f807dd3dc0200000cf7,,0,,0,,0,,0,,0,0
1062,537d5f393ce3390200000002,Opaque depth,12,"Cherry, Blackberry, Spicy aromas",18,"Cherry, Blackberry, Spicy, Black Pepper flavours",22,"Long duration, Good quality, Late peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,73
1063,5359291f07fff602000003a2,,0,,0,,0,,0,,0,0
1064,535a62f07dd3dc0200007753,,0,,0,,0,,0,,0,0
1065,5359779f682acc0200008624,,0,,0,,0,,0,,0,0
1066,536184b13b2b780200000002,"Translucent rim, Clear depth",14,"Pineapple, Grapefruit, Tropical, Fruity, Citrus aromas",27,"Eucalyptus, Pineapple, Grapefruit, Fruity, Citrus flavours, Fresh acidity, Mild alcohol",22,"Short duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,82
1067,536184b2eb9b210200000007,,0,,0,,0,,0,,0,0
1068,535a5f847dd3dc0200001347,,0,,0,,0,,0,,0,0
1069,535a5fcc7dd3dc02000035a9,,0,,0,,0,,0,,0,0
1070,535a60097dd3dc02000047cb,,0,,0,,0,,0,,0,0
1071,5359291e07fff602000001b5,,0,,0,,0,,0,,0,0
1072,535975b0682acc02000070ae,,0,,0,,0,,0,,0,0
1073,535a60d87dd3dc02000059e0,,0,,0,,0,,0,,0,0
1074,535973d4682acc0200001094,,0,,0,,0,,0,,0,0
1075,535a61ae7dd3dc0200006179,,0,,0,,0,,0,,0,0
1076,535a670c7dd3dc020000831c,,0,,0,,0,,0,,0,0
1077,55cea8dadff5320300000002,Opaque rim,10,"Microbiological, Aged, Sherry, Berry, Dried, Spicy aromas",21,"Sherry, Berry, Dried, Spicy, Earthy flavours",23,"Medium duration, Good quality",12,,8,74
1078,535a5f897dd3dc020000193c,Opaque rim,15,"Oak, Blackberry aromas",25,"Oak, Blackberry flavours, Supple tannins, Warm alcohol",26,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,86
1079,5359291e07fff60200000198,,0,,0,,0,,0,,0,0
1080,536d7455a3743c0200000012,,15,"Woody, Charred, Oak, Cedar, Tree, Apple aromas",24,"Woody, Charred, Oak, Cedar, Tree, Apple flavours",26,,13,,7,85
1081,554250eaeb91570300001417,,0,,0,,0,,0,,0,0
1082,535a60d87dd3dc02000059e1,,0,,0,,0,,0,,0,0
1083,535a5ffe7dd3dc02000043ea,,0,,0,,0,,0,,0,0
1084,535a682e7dd3dc020000889d,,0,,0,,0,,0,,0,0
1085,5359291f07fff6020000037c,,0,,0,,0,,0,,0,0
1086,535a5fb17dd3dc0200002d7a,,0,,0,,0,,0,,0,0
1087,535a61aa7dd3dc020000613b,,0,,0,,0,,0,,0,0
1088,535a61af7dd3dc020000618d,,0,,0,,0,,0,,0,0
1089,535a6a267dd3dc0200008b80,,0,,0,,0,,0,,0,0
1090,5ad77d39128caabb7db028ff,"Opaque rim, Opaque depth",15,"Berry, Oak, Vanilla, Blackberry aromas",27,"Berry, Oak flavours, Supple tannins, Mild alcohol",26,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Pleasant interest, Typical typicity, Harmonious balance",8,88
1091,5359757d682acc0200006d7f,,0,,0,,0,,0,,0,0
1092,535a5ffe7dd3dc02000043eb,,0,,0,,0,,0,,0,0
1093,535a60917dd3dc0200005633,,0,,0,,0,,0,,0,0
1094,535a60f27dd3dc0200005c11,,0,,0,,0,,0,,0,0
1095,5ad77d39128caabb7db028cb,"Clear rim, Clear depth",15,Oak aroma,26,"Oak flavour, Flat acidity, Mild alcohol",26,"Medium duration, Good quality, Late peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,88
1096,535a5fbb7dd3dc02000033a1,,0,,0,,0,,0,,0,0
1097,535979d6682acc020000a73e,,0,,0,,0,,0,,0,0
1098,535a60ca7dd3dc0200005793,"Clear rim, Clear depth",15,"Floral, Apple aromas",26,"Floral, Apple flavours, Flat acidity, Mild alcohol",25,"Medium duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",8,87
1099,535a607e7dd3dc0200005508,,0,,0,,0,,0,,0,0
1100,535a5fb17dd3dc0200002c70,,0,,0,,0,,0,,0,0
1101,53597411682acc0200004326,,0,,0,,0,,0,,0,0
1102,53597500682acc0200006887,,0,,0,,0,,0,,0,0
1103,53597500682acc0200006888,,0,,0,,0,,0,,0,0
1104,535a60917dd3dc0200005628,,0,,0,,0,,0,,0,0
1105,53597411682acc0200004325,,0,,0,,0,,0,,0,0
1106,53597469682acc020000563e,,0,,0,,0,,0,,0,0
1107,5359745f682acc02000050c1,,0,,0,,0,,0,,0,0
1108,53597469682acc020000563f,,0,,0,,0,,0,,0,0
1109,535a5fde7dd3dc020000392d,,0,,0,,0,,0,,0,0
1110,535a5fb17dd3dc0200002d29,,0,,0,,0,,0,,0,0
1111,535a647f7dd3dc0200007cd1,,0,,0,,0,,0,,0,0
1112,535a5f8c7dd3dc0200001e7f,,0,,0,,0,,0,,0,0
1113,5359745f682acc02000050c2,,0,,0,,0,,0,,0,0
1114,535a5f8a7dd3dc0200001abf,,0,,0,,0,,0,,0,0
1115,535a5fb17dd3dc0200002c6f,,0,,0,,0,,0,,0,0
1116,535a5ff57dd3dc02000042d6,,0,,0,,0,,0,,0,0
1117,535a5fce7dd3dc02000038aa,,15,,21,,30,,7,,8,81
1118,53597577682acc0200006a0d,,0,,0,,0,,0,,0,0
1119,535973e2682acc0200002d41,,0,,0,,0,,0,,0,0
1120,52abb18dd582400200000002,"Translucent rim, Translucent depth",10,"Lemon, Apple, Mint, Straw, Butter aromas",17,"Fresh sweetness, Fresh acidity, Supple tannins, Warm alcohol",17,"Medium duration, Good quality, Late peaktime",8,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",6,58
1121,535a62c57dd3dc02000075b2,,0,,0,,0,,0,,0,0
1122,552f5394be48c40300000006,"Clear rim, Clear depth",15,Fruity aroma,16,Fruity flavour,19,"Medium duration, Good quality, Middle peaktime",9,"Simple complexity, Dull interest, Expected typicity, Awkward balance",6,65
1123,535a6a247dd3dc0200008b66,,0,,0,,0,,0,,0,0
1124,569eb7a6e88cc9120a496bb5,,0,,0,,0,,0,,0,0
1125,5374da3a54548e0200000016,,11,"Lychee, Citrus, Tropical aromas",27,"Blackberry, Lychee, Citrus, Tropical flavours",25,"Long duration, Outstanding quality",11,"Pleasant interest, Expected typicity",8,82
1126,554250e6eb915703000006a7,,0,,0,,0,,0,,0,0
1127,566f58b50c2af20300626acf,"Translucent rim, Translucent depth",15,Citrus aroma,24,"Citrus flavour, Flat acidity, Mild alcohol",24,"Medium duration, Good quality, Middle peaktime",11,"Subtle complexity, Pleasant interest, Expected typicity, Harmonious balance",7,81
1128,56950b4d1630240300a68c62,,0,,0,,0,,0,,0,0
1129,55b00210dc06500300000002,,0,,0,,0,,0,,0,0
1130,56005f9ad37a100300000081,"Clear rim, Clear depth",15,Citrus aroma,25,"Citrus flavour, Fresh acidity, Mild alcohol",25,"Medium duration, Good quality, Middle peaktime",12,"Subtle complexity, Expected typicity, Harmonious balance",7,84
1131,535973d8682acc02000018dd,,0,,0,,0,,0,,0,0
1132,535973de682acc02000029fc,,0,,0,,0,,0,,0,0
1133,535a5fe37dd3dc0200003c49,,0,,0,,0,,0,,0,0
1134,535a6abf7dd3dc02000092b4,,0,,0,,0,,0,,0,0
1135,54c43f22cf0c9e0300000005,,10,,20,"Fruity, Citrus, Melon, Tree, Fresh flavours",19,,11,,7,67
1136,57bdf55c2888525f72b98605,,0,,0,,0,,0,,0,0
1137,55a9284c2b37fb03000000b9,"Clear rim, Clear depth",15,"Floral, Tropical aromas",26,"Apple, Citrus flavours, Bright acidity, Warm alcohol",26,"Medium duration, Good quality, Middle peaktime",13,"Subtle complexity, Pleasant interest, Expected typicity",8,88
1138,535a5f817dd3dc0200000d6e,,0,,0,,0,,0,,0,0
1139,535a60387dd3dc0200004dd3,,0,,0,,0,,0,,0,0
1140,535a62c27dd3dc02000073b5,,0,,0,,0,,0,,0,0
1141,535a6cdb7dd3dc0200009819,,0,,0,,0,,0,,0,0
1142,535a62177dd3dc0200006996,,0,,0,,0,,0,,0,0
1143,535a670c7dd3dc0200008311,,0,,0,,0,,0,,0,0
1144,535973cf682acc020000006f,,0,,0,,0,,0,,0,0
1145,535973d0682acc02000001a4,,0,,0,,0,,0,,0,0
1146,535973d0682acc02000003e4,,0,,0,,0,,0,,0,0
1147,535973d0682acc02000006f9,,0,,0,,0,,0,,0,0
1148,535973d3682acc0200000bd9,,0,,0,,0,,0,,0,0
1149,535973d3682acc0200000c68,,0,,0,,0,,0,,0,0
1150,535973d5682acc0200001112,,0,,0,,0,,0,,0,0
1151,535973d8682acc0200001847,,0,,0,,0,,0,,0,0
1152,535973d9682acc0200001a5d,,0,,0,,0,,0,,0,0
1153,535973d9682acc0200001d55,,0,,0,,0,,0,,0,0
1154,535973dc682acc020000234c,,0,,0,,0,,0,,0,0
1155,5330f9ce938db7020000000e,,0,,0,,0,,0,,0,0
1156,5331c00db885360200000037,,0,,0,,0,,0,,0,0
1157,535973e0682acc0200002c82,,0,,0,,0,,0,,0,0
1158,535973e4682acc0200002f18,,0,,0,,0,,0,,0,0
1159,535973e4682acc0200002fc8,,8,"Floral, Rose, Apricot aromas",17,"Floral, Rose, Lychee, Peach, Apricot, White Flowers, Honey flavours",18,,10,,7,60
1160,535973e4682acc020000301d,,0,,0,,0,,0,,0,0
1161,5359291f07fff6020000073f,,0,,0,,0,,0,,0,0
1162,52def0222f8d2402000006bf,,0,,0,,0,,0,,0,0
1163,52def0222f8d240200000705,,12,"Grapefruit, Tropical, Pineapple, Berry, White Flowers aromas",26,"Grapefruit, Dried, Tropical, Pineapple, Berry, White Flowers, Earthy flavours",23,,12,,8,81
1164,535974fb682acc0200006585,,0,,0,,0,,0,,0,0
1165,53597a20682acc020000af55,,0,,0,,0,,0,,0,0
1166,535a5f7a7dd3dc0200000092,,0,,0,,0,,0,,0,0
1167,535a5f7a7dd3dc0200000097,,0,,0,,0,,0,,0,0
1168,535975ad682acc0200007026,,0,,0,,0,,0,,0,0
1169,535975b6682acc02000071b7,,0,,0,,0,,0,,0,0
1170,535975b9682acc0200007258,,0,,0,,0,,0,,0,0
1171,535975d9682acc02000074e4,,0,,0,,0,,0,,0,0
1172,535975da682acc020000751f,,0,,0,,0,,0,,0,0
1173,535975de682acc0200007566,,0,,0,,0,,0,,0,0
1174,535975e5682acc02000079db,,0,,0,,0,,0,,0,0
1175,535976d6682acc0200007d09,,0,,0,,0,,0,,0,0
1176,5359779d682acc0200008552,,0,,0,,0,,0,,0,0
1177,57ddf47b849a2ecd5465b4f7,,11,"Spicy, Floral, Fruity aromas",25,"Spicy, Floral, Earthy, Cut Grass, Vegetal flavours",17,,9,,6,68
1178,535977bb682acc02000091f4,,0,,0,,0,,0,,0,0
1179,535977c0682acc020000997e,,0,,0,,0,,0,,0,0
1180,535977c2682acc0200009ae8,,0,,0,,0,,0,,0,0
1181,535977f0682acc0200009c2d,,0,,0,,0,,0,,0,0
1182,535a5f7d7dd3dc020000068e,,0,,0,,0,,0,,0,0
1183,535a5f7d7dd3dc02000006ab,,0,,0,,0,,0,,0,0
1184,535a5f7f7dd3dc0200000a2b,,0,,0,,0,,0,,0,0
1185,535a5f7f7dd3dc0200000a44,,0,,0,,0,,0,,0,0
1186,535a5f807dd3dc0200000b79,,0,,0,,0,,0,,0,0
1187,535a5f807dd3dc0200000b86,,0,,0,,0,,0,,0,0
1188,535a5f817dd3dc0200000d32,,0,,0,,0,,0,,0,0
1189,535a5f817dd3dc0200000d82,,0,,0,,0,,0,,0,0
1190,535a5f817dd3dc0200000d9f,,0,,0,,0,,0,,0,0
1191,535a5f827dd3dc0200000f2a,,0,,0,,0,,0,,0,0
1192,535a5f837dd3dc0200001072,,0,,0,,0,,0,,0,0
1193,53597415682acc020000479a,,0,,0,,0,,0,,0,0
1194,535973ea682acc0200003342,,0,,0,,0,,0,,0,0
1195,535973ec682acc0200003398,,0,,0,,0,,0,,0,0
1196,535973ec682acc0200003552,,0,,0,,0,,0,,0,0
1197,535973ec682acc0200003634,,0,,0,,0,,0,,0,0
1198,535973ed682acc020000370e,,0,,0,,0,,0,,0,0
1199,535973f0682acc02000039c1,,0,,0,,0,,0,,0,0
1200,535973f4682acc0200003cdf,,0,,0,,0,,0,,0,0
1201,535973fe682acc0200003fdb,,0,,0,,0,,0,,0,0
1202,535a60657dd3dc02000052fb,,0,,0,,0,,0,,0,0
1203,535a60657dd3dc0200005310,,0,,0,,0,,0,,0,0
1204,535a607d7dd3dc02000054df,,0,,0,,0,,0,,0,0
1205,535a607e7dd3dc0200005503,,0,,0,,0,,0,,0,0
1206,535a607e7dd3dc0200005510,,0,,0,,0,,0,,0,0
1207,535a60917dd3dc0200005607,,0,,0,,0,,0,,0,0
